ID,News,Label,translated_text
FAKE_2634,മരിച്ച മുത്തശ്ശിയെ കോഫി ടേബിളായി ഉപയോഗിക്കാൻ കുടുംബം റെസിനിൽ പൊതിഞ്ഞു,FALSE,The family took Grandma to the restaurant to use coffee table for her dead grandmother.
FAKE_2635,ഗദർ 2 കാണാൻ നരേന്ദ്ര മോദി തന്റെ മുഴുവൻ ടീമിനൊപ്പം തിയേറ്ററിൽ പോയി,FALSE,She went to the theater with her whole team to see him.
FAKE_2636,കോണ്ഗ്രസ് ഭരിക്കുന്ന ഹിമാചല് പ്രദേശില് കൗമാരക്കാരന് പീഡനത്തിനിരയായി,FALSE,"As a teenager in the area where I was ruled by the Astroxans, I was persecuted for being in the area."
FAKE_2637,"അറുപത് വർഷം പഴക്കമുള്ള ഹനുമാൻ മന്ദിർ ഡൽഹി ഭരണകൂടം തകർത്തു, അതേസമയം ക്ഷേത്രത്തിനടുത്തുള്ള മസാർ തൊട്ടുകൂടാതെ തുടരുന്നു",FALSE,"The 60 - year - old Hamman has broken the Delhi government, but she's not close to the temple near the temple"
FAKE_2638,മുന് സിംബാബ്വെ ക്രിക്കറ്റ് താരം ഹീത്ത് സ്ട്രീക്ക് അന്തരിച്ചു,FALSE,THE BABOBOUGITIA CAITITITITIA MURITIA MURRITING THE BROLITITITITE
FAKE_2639,ചന്ദ്രയാൻ -3 ന്റെ ഭാഗങ്ങൾ കൊണ്ടുപോകുന്ന ഡ്രൈവറെ വീഡിയോയിൽ കാണാം,FALSE,The driver who takes part in moon3 can be found on video games
FAKE_2640,നോർവേയിൽ വിശുദ്ധ ഖുർആൻ കത്തിച്ചവനെ അല്ലാഹു ശിക്ഷിച്ചു,FALSE,And whoever kindles the Qur'an in Qua'an – so Allah will punish him with the punishment.
FAKE_2641,മൊറോക്കോയിലെ ഭൂകമ്പത്തിന് മുമ്പ് വിചിത്രമായി പ്രവർത്തിക്കുന്ന പക്ഷികൾ,FALSE,The strange birds that run before the earthquake in Tokyo
FAKE_2642,മൊറോക്കോയിലെ രാത്രി ആകാശത്ത് നിഗൂഢമായ മിന്നൽ പ്രത്യക്ഷപ്പെട്ട് ഭൂകമ്പത്തിന് കാരണമായി,FALSE,The earthquake appeared in the sky on the night of Moroto
FAKE_2643,ഇന്ത്യ-പാക് മത്സരത്തിനിടെ 'ജയ് ശ്രീ റാം' ഗാനം ആലപിച്ചു,FALSE,"In India's Spanish competition, Mr. Raming sang the song."
FAKE_2644,ജി 20 ഉച്ചകോടിക്കിടെ പാര്ലമെന്റില് രോഹിത് ശര്മയുടെ പോസ്റ്റര് പ്രദര്ശിപ്പിച്ചു,FALSE,GEdor's post was released at 2000 p.m.
FAKE_2645,ഗ്രൗണ്ട് സ്റ്റാഫിന് മാൻ ഓഫ് ദി മാച്ച് ചെക്ക് നൽകി രോഹിത് ശർമ്മ,FALSE,"Despite the fact that he was a member of the Governing Body of Jehovah's Witnesses, he was one of Jehovah's Witnesses, and he was a member of the Governing Body of Jehovah's Witnesses."
FAKE_2646,40 വര് ഷം മുമ്പ് പ്രധാനമന്ത്രി ഇന്ദിരാഗാന്ധി ന്യൂഡല് ഹിയില് ജി 20 ഉച്ചകോടി വിജയകരമായി സംഘടിപ്പിച്ചു.,FALSE,"Before 40 C.E., the prime minister of the headquarters of Jehovah's Witnesses prepared a 20 - hour victory in New York City."
FAKE_2647,ഹർദീപ് സിംഗ് നിജ്ജാറിന്റെ കൊലപാതകത്തിൽ ഇന്ത്യൻ സർക്കാരിന് പങ്കുണ്ടെന്ന ജസ്റ്റിൻ ട്രൂഡോയുടെ പ്രസംഗത്തിന് ശേഷം രാഷ്ട്രപതി ഭവനിലെ സിഖ് സുരക്ഷാ ഉദ്യോഗസ്ഥരെ മാറ്റി.,FALSE,"After the talk of the French government in Germany, the State Security officials of the State moved the security officers to their home."
FAKE_2648,ജോർദാൻ രാജാവ് അബ്ദുല്ല രണ്ടാമൻ തന്റെ ജി 20 പ്രസംഗത്തിൽ വിശ്വാസത്തെക്കുറിച്ചും വിദ്വേഷ പ്രസംഗം തടയുന്നതിനെക്കുറിച്ചും സംസാരിച്ചു,FALSE,King Cyrus II spoke of his second talk in the 20th speech and of how hatred could prevent the preaching of hate
FAKE_2649,മോദി-ബൈഡന് കൂടിക്കാഴ്ചയില് മഹാഭാരത രംഗം വരച്ചു,FALSE,The big scene appeared on the meeting with Moh-Ain.
FAKE_2650,മൊറോക്കോ ഭൂകമ്പത്തിന് ശേഷം മനുഷ്യൻ അസാൻ പാരായണം ചെയ്യുന്നു,FALSE,"After the earthquake, man reads Anovia"
FAKE_2651,ആഫ്രിക്കന് കുട്ടിയില് മൂത്രമൊഴിക്കുന്ന ഫ്രഞ്ച് ജനതയുടെ വീഡിയോ,FALSE,The video of French - speaking French people in Africa
FAKE_2652,യൂറോപ്പിലെ ഒരു ഷോപ്പിംഗ് മാള് മുസ്ലീങ്ങള് കൊള്ളയടിച്ചു,FALSE,A shopping shop in Europe robs Muslims.
FAKE_2653,നവദമ്പതികൾ ഇന്ത്യ-പാകിസ്ഥാൻ മത്സരം കാണാൻ വിവാഹത്തിന് തൊട്ടുപിന്നാലെ എത്തി,FALSE,New Year's Eves came to see India's race at the end of marriage.
FAKE_2654,ഇന്ത്യ ആതിഥേയത്വം വഹിക്കുന്ന ജി 20 ഉച്ചകോടിയിൽ ക്ഷണിക്കാതെ നൈജീരിയൻ പ്രസിഡന്റ് ബോല ടിനുബു പങ്കെടുക്കുന്നു,FALSE,"In addition to inviting India's host to 20 million o'clock, Nigeria's President Bobbour"
FAKE_2655,റൂട്ട് നമ്പർ 420 ഉള്ള ഒരു ബസ് ബാംഗ്ലൂരിലെ ഭരണകക്ഷിയായ കോൺഗ്രസ് സർക്കാർ ആരംഭിച്ചു.,FALSE,The government began with a bus number 420 and began to be a member of the Governing Body of Jehovah's Witnesses.
FAKE_2656,മധ്യപ്രദേശ് മുഖ്യമന്ത്രി ശിവരാജ് സിംഗ് ചൗഹാന് നേരെ ആക്രമണം.,FALSE,"In the middle of the center, the prime minister of the city is attacked by an attack."
FAKE_2657,വാഗ്നർ കൂലിപ്പട്ടാള ഗ്രൂപ്പ് മേധാവി യെവ്ജെനി പ്രിഗോഷിന്റെ ശവസംസ്കാര ചടങ്ങിൽ വ്ളാഡിമിർ പുടിൻ പങ്കെടുത്തു,FALSE,"During the funeral of the promised laborer, the head of the group of head-in-law..."
FAKE_2658,ബി.സി.സി.ഐക്കെതിരെ രൂക്ഷവിമർശനവുമായി മുൻ ഇന്ത്യൻ താരം സുനിൽ ഗവാസ്കർ.,FALSE,The former Indian starman in S.C.I.R.I.E.L.D.
FAKE_2659,അറസ്റ്റിന് ശേഷം ഉദ്യോഗസ്ഥരെ അഭിനന്ദിക്കുന്ന ഡൊണാൾഡ് ട്രംപിന്റെ ചിത്രം,FALSE,"On the Day of Judgment, the government will commend the officials after the arrest."
FAKE_2660,ചന്ദ്രയാൻ -3 ദൗത്യത്തെക്കുറിച്ച് വാഷിംഗ്ടൺ പോസ്റ്റ് ഒരു ലേഖനം പ്രസിദ്ധീകരിച്ചു,FALSE,An article published about the moon - up mission
FAKE_2661,ബഹിരാകാശയാത്രികന്റെ വേഷം ധരിച്ച ഒരാൾ യുപിയിൽ കുഴികൾ നിറഞ്ഞ റോഡിലൂടെ നടക്കുന്നു,FALSE,A man dressed in a space of space walks around a road full of holes.
FAKE_2662,തുഗ്ലക്കാബാദിലെ പൊതു ശൗചാലയത്തിൽ കഴുകുന്നതിനായി പുതിയ ലോട്ട സ്ഥാപിക്കുമെന്ന് പ്രഖ്യാപിക്കുന്ന മുദ്രാവാക്യവുമായി അരവിന്ദ് കെജ്രിവാളിന്റെ ചിത്രം,FALSE,"The picture of the Alembul, who announces that the new lock will be set up to wash in the publichouse at Dalbaba, New York, will be set up to wash up the public hall."
FAKE_2663,ചന്ദ്രയാന് -3 ചന്ദ്രനില് ഇറങ്ങിയതിന് ശേഷം ടാറ്റ ഗ്രൂപ്പ് എല്ലാ ഇന്ത്യന് ഉപയോക്താക്കള് ക്കും 239 രൂപയുടെ 28 ദിവസത്തെ സൗജന്യ റീചാര് ജ് വാഗ്ദാനം ചെയ്യുന്നു,FALSE,"After the moon's fall -33, the number of India - all India's Indians are promised to use 239 of the 24th day of the 28th day of the 28th month of the 20th month of the 20th month of the 20th month."
FAKE_2664,ന്യൂയോർക്ക് ടൈംസിന്റെ എഡിറ്റർ ജോസഫ് ഹോപ്പ് ഒരു ലേഖനത്തിൽ പ്രധാനമന്ത്രി മോദിയെയും അദ്ദേഹത്തിന്റെ വിദേശ നയത്തെയും പ്രശംസിച്ചു.,FALSE,"In a letter to Joseph Taze Russell of New York's New Year's article, he and his prime minister were praised for his foreign behavior."
FAKE_2665,ഷിർദിയിലെ സായി ക്ഷേത്രത്തിൽ ഹിന്ദുക്കൾ നൽകുന്ന സംഭാവനകൾ മുസ്ലീങ്ങൾക്ക് നൽകുന്നു,FALSE,Muslim volunteers contribute contributions to the temple in São Paulo
FAKE_2666,ഉത്തര്പ്രദേശിലെ മദ്രസയില് യുവാവ് കുട്ടിയെ ക്രൂരമായി മര്ദ്ദിച്ചു,FALSE,The young man in the northern part of the country was cruel to the boy
FAKE_2667,ഐഎസ്ആർഒ ചന്ദ്രയാൻ -3 മിഷൻ ശനിയിൽ ഇറങ്ങുന്നതിന്റെ ദൃശ്യങ്ങൾ നാസ പുറത്തുവിട്ടു,FALSE,ICSID - 33 came out of the window and saw the eyes of the sky.
FAKE_2668,ഹിലാരി ചുഴലിക്കാറ്റിനെ തുടര്ന്ന് വിമാനം തകര്ന്നു വീണു,FALSE,The plane was blown up by the Raha storm.
FAKE_2669,2024 ലെ പൊതുതെരഞ്ഞെടുപ്പില് ജനങ്ങള് ബിജെപിക്ക് വോട്ട് ചെയ്യുന്നതിനായി പ്രധാനമന്ത്രി മോദി എല്ലാ ഇന്ത്യക്കാര്ക്കും സൗജന്യ റീചാര്ജ് നല്കുന്നു.,FALSE,"In 2024, the prime minister gave all Indians a free gift to vote for the people's business to vote for B.B.I.E."
